conduct_id,conduct_name,shop_id,gender,age,register_time,mobile,wechat_openid,minapp_openid,province,turn_postive_time,position,duration,mobile_auth_status,openid_auth_status
adviser_000000140267,王丹丹,S2|S3|S9|S7|S10,男,38,2021-10-30 19:25:06,mock_14742086783,oO8fw5WkaEsdGgyhuwRpSMz09U8fxiZVo7,oO8fw5WmxKB1RPtj4yzXkAiSlIeUO2bsf8,山西省,2021-08-06 21:05:14,4,10,1,0
adviser_000000517463,吴秀云,S1|S5|S9|S7|S10,未知,38,2022-02-03 02:45:10,mock_13791199404,oO8fw5KISqjVutsOpThoPUZCbnDvH5lWi6,oO8fw5tzE6bXhHISAm51uvGDVMUwZ2qKxO,黑龙江省,2022-03-22 13:38:59,4,3,1,1
adviser_000000214708,孙建,S3,男,46,2023-06-03 08:54:22,mock_13718234101,oO8fw55hmsuIgHL6K4nWzDrBTQMFUGZ0dq,oO8fw5ZKRXJmO0IwEAGFYkqeBrjifd4vhs,西藏自治区,2023-01-28 02:44:53,1,8,1,1
adviser_000000079684,蒋坤,S2|S5|S10|S7|S8|S4|S1|S9|S3,男,40,2022-02-10 23:23:00,mock_13974532421,oO8fw5AGRwa0jnM8rdbf3ioxLXEBcvSWH1,oO8fw5sLjw6J7iMxhXS9Ep3vZkgn4THGuo,香港特别行政区,2022-04-14 21:29:16,6,9,1,0
adviser_000000568097,王静,S10|S5|S4|S8|S9|S1|S2|S6,女,43,2023-01-27 22:25:36,mock_18131343999,oO8fw5VYi9XILMraq8A3dHFbvUJEtCkl6D,oO8fw5CZIl37diV8HB5LFWhwJQOEK9n0bA,澳门特别行政区,2022-08-23 15:39:11,3,5,1,1
adviser_000000176025,季敏,S3|S1|S7|S6|S8|S5|S9|S4,女,31,2022-05-27 01:54:07,mock_14526920875,oO8fw5IjyqJoDWPMdR8p4vAV952l7GYsNX,oO8fw5NhY4MKptvbzsUlX2JdS1ny3RDQw0,内蒙古自治区,2022-06-15 00:35:13,5,4,0,0
adviser_000000965017,魏丽,S6|S10|S1|S9,女,28,2022-05-21 21:47:35,mock_13386082074,oO8fw5xCevXQRaNtM0qdSjnwmHIABUrs6D,oO8fw5MvF5xwDpWGeTnUOgoE7jbVSZmc3L,广西壮族自治区,2023-03-24 20:39:28,3,10,1,1
adviser_000000193754,张辉,S8|S10|S5|S1|S9|S7|S6,女,34,2022-04-16 12:58:44,mock_14553251066,oO8fw5SJPI3yxb6KkXD9BzjU0Y8ToEgQFt,oO8fw59sUer08Wc7Bw6IklhTDLxVmvPzn3,河南省,2023-02-21 17:44:22,2,7,1,1
adviser_000000657839,董明,S7|S1|S9|S3|S4|S5|S6,未知,49,2022-03-30 10:58:02,mock_17884295405,oO8fw5MqIDYgOTJyE6Lk7VpCod3H9A0Wtv,oO8fw5l3pIb6SQsMzjvFEKO542tauf91cP,湖南省,2023-05-12 10:30:48,3,5,0,0
adviser_000000137450,高娜,S2|S6|S1|S3|S10|S4|S7|S5|S9,男,19,2021-05-29 02:22:31,mock_18362838495,oO8fw5rvSHZ3Qk7RaWF0Oc6xYlo4JbfjtA,oO8fw5lbNCAxqk9zIjXFcPrByWn0w84tD6,广西壮族自治区,2023-05-22 01:12:35,5,6,1,0
adviser_000000947068,尹凤英,S10|S6|S8|S4|S2,男,18,2023-04-03 17:32:58,mock_15617982711,oO8fw5VYPAju9kisdLFD2aboqUS0nQf568,oO8fw5iP9dsLf5c2zOFHeyqTS0Inx8gwaV,湖北省,2022-05-11 09:51:04,6,4,1,1
adviser_000000183945,龚平,S6|S2|S9|S10|S1|S5|S7|S3,未知,31,2023-07-26 08:02:59,mock_18932338866,oO8fw5ySmDN4iHZ01zCoOxe75Bsf3JWU9c,oO8fw5XUOR5QmPWaJzYFu7e2KvtLrojNy6,广东省,2023-01-26 23:37:16,2,4,0,1
adviser_000000639740,苏凤英,S3|S7|S9|S4,未知,32,2021-05-28 07:01:15,mock_18114711061,oO8fw5aJXu8xjROeUfb0iH2n7sI56GvMQd,oO8fw5LXn3lEhs06eRYkm2QMgzA4ZGJbpU,黑龙江省,2022-11-07 02:57:02,5,10,1,1
adviser_000000250678,谢春梅,S7|S8|S4|S5|S2|S3|S6,女,38,2023-02-22 10:55:23,mock_15512773507,oO8fw5PVIcbhgpiqDY01BTm3S7JExkRaoF,oO8fw5MZmp4e3LsORFT1SY9Xf0CV2coHPB,贵州省,2022-01-21 19:45:16,1,2,0,0
adviser_000000316759,邹小红,S4|S7|S10|S1|S9|S5|S2|S8|S3|S6,女,20,2022-09-03 19:57:00,mock_13347156711,oO8fw5Lf5tWB1mciYVEbk8ylZ4gz3eFovC,oO8fw55vMedEbo4jVzXWgNP1DrCYfZnU9H,内蒙古自治区,2022-04-23 05:25:38,5,5,0,0
adviser_000000270649,李建军,S5|S8|S6|S9,男,44,2020-11-10 09:40:44,mock_15161005980,oO8fw5RWXfxZVvkqGbgmOQB5wepdz7rnD8,oO8fw5MwfJUlLQA4j27O9SGBzHDXPdsKTa,黑龙江省,2022-11-07 12:20:49,5,7,1,0
adviser_000000386051,刘慧,S10|S7|S8|S9|S6|S5|S2,男,36,2023-06-03 14:40:20,mock_14928950945,oO8fw5f8XevgTawLKAiD6dCjc1xMbNzo95,oO8fw5a5X6W9YJ1PKS8w2HjudkglV3szZA,重庆市,2022-01-24 11:33:46,6,9,0,0
adviser_000000432587,陈桂花,S6|S10|S9|S8|S2|S3|S1|S7|S4|S5,男,36,2021-02-20 21:10:01,mock_13046905104,oO8fw5rj69XZcpzmiBNGlIRH2s5fqn4D8b,oO8fw5BZKtxVynWDwETCRcJpAo1F5NQfaX,黑龙江省,2021-11-17 05:52:41,1,5,0,0
adviser_000000063287,张娜,S7|S1|S2|S6,未知,42,2021-03-17 06:50:29,mock_15823434061,oO8fw5UFXsoy6d0ZbpQImBrHvYeA5kxGVa,oO8fw5NOdzbWgh7EmUpjFT01RaPVJkfGQC,辽宁省,2022-06-21 12:31:10,6,2,1,1
adviser_000000903562,张东,S6|S9|S1|S3|S2|S8,女,49,2021-02-02 01:19:50,mock_17062432760,oO8fw5UEKXySmaG7JrwjnzYopVbCuBHFIv,oO8fw5qfFHvy4BDxbU1OwumGC80ciIE2Vs,甘肃省,2022-05-19 14:01:00,3,8,1,1
adviser_000000460578,张志强,S4|S6|S5|S8|S1|S2|S10|S3|S7|S9,未知,40,2021-10-13 16:46:02,mock_14981692320,oO8fw54H1ByuMfqXPrmdhCSv2kAlxG6RD0,oO8fw5fHcOV6DLmuK7rRgs0JZd812aq3iI,云南省,2022-02-05 00:16:25,1,2,0,1
adviser_000000418627,余金凤,S5|S1|S4|S7|S6|S10,男,35,2022-01-13 11:19:41,mock_18125018034,oO8fw5s3zrnZNSK1DUExla9C8uHcAoWTyO,oO8fw5c8YUD70uQtMsn4wSbBkJF3id1oeR,天津市,2021-12-28 22:52:26,5,7,1,0
adviser_000000460358,刘晶,S1,男,45,2022-09-30 00:19:19,mock_13317088674,oO8fw55OnkzbdtTreFB49SMEvWixsARCQZ,oO8fw5A7mVKoNWJlf4v5T6u9GZHhij1ELM,天津市,2023-06-11 16:30:46,4,10,0,1
adviser_000000589376,张宁,S2|S10,未知,28,2022-09-02 23:47:23,mock_18725249199,oO8fw5mNBQsXL908TcA4gkDZu7S5eRiHCt,oO8fw5fYlRsaSi6nzeJBH14XL0UQC8yA3D,贵州省,2022-04-30 23:03:43,4,2,1,1
adviser_000000780365,戴帅,S10|S5|S4|S2|S3|S6|S7|S8|S9|S1,男,36,2021-06-04 12:00:36,mock_15343538872,oO8fw5zvCKn4Hy7GxEBVlro9MhFfks85pP,oO8fw5BW5xrt2UfjZwT03hIzCvs4KOHlbN,福建省,2023-02-03 02:48:55,6,1,1,0
adviser_000000483076,谷婷婷,S1|S6|S8|S5|S9|S2,未知,48,2020-12-16 14:20:33,mock_17363157108,oO8fw5uNoUE7zFbGwJe3XHaAq9cr4pOnt8,oO8fw5XyNx0HbTQwzIL93JKRl64CkS1ZfM,江西省,2022-10-09 11:05:25,3,9,0,1
adviser_000000914587,杨丽,S9|S3|S10|S2,女,24,2021-02-04 20:06:21,mock_14979786328,oO8fw5jmaTU2SfB3eQDNlvZF0V8WArdouh,oO8fw5EcoRh18qwlKpZzCOUiebnskTMrAJ,贵州省,2022-01-27 23:16:49,5,2,0,0
adviser_000000759801,张丽丽,S9|S8,女,36,2021-07-11 23:38:56,mock_13977945094,oO8fw5Ox9srheRXUpzSFy0fH3mwNY2iVgT,oO8fw5v08sfMBQA4PWZl2kdxDhINLugEOp,湖南省,2023-01-12 02:53:00,2,3,0,1
adviser_000000398564,张斌,S7|S3|S1|S4|S6|S8|S9|S2|S10|S5,男,24,2021-01-08 06:35:56,mock_17358789283,oO8fw5C3AcqkdFUO7Xl2eMI0Ey1tRjL6wQ,oO8fw5bPoq3avCx97cpHG5AZk06neigwfX,黑龙江省,2022-02-10 00:51:08,4,7,1,0
adviser_000000967541,许冬梅,S10|S3|S5|S7|S6|S4|S2|S1|S8,男,27,2021-11-14 15:28:08,mock_18344073654,oO8fw5BrzDX97Sh5wt1UJCgjsbE6FuLmny,oO8fw5TWy1k4x3IPKDfb7d6JhUqXCzaGpA,天津市,2023-01-10 06:03:25,5,4,0,1
adviser_000000495203,方阳,S4|S5|S10,男,30,2021-11-24 01:07:02,mock_13273098324,oO8fw5BLtA7ui86yj2v1sE3fJM0FzlDVIa,oO8fw5ifSqQFo5I4klXsYtLD1xRJKUbeh6,云南省,2023-02-28 04:12:55,4,10,0,1
adviser_000000187609,杨玉珍,S1|S3|S7|S5|S6|S8|S4,未知,38,2021-11-18 11:35:46,mock_15153868378,oO8fw5TgBnHRu2Dvh8F0fiySekGNbPXoKJ,oO8fw5JqnUxdfiB40SOX9RruzZWeD683Hs,甘肃省,2022-05-22 22:01:08,5,7,1,1
adviser_000000509136,苏瑜,S6|S7|S8|S10,未知,18,2021-05-31 06:56:23,mock_17783802200,oO8fw5qrI9x1jZQG04YKgH67SoUh35leif,oO8fw5XQG1gHlqU8BoSTYEiRaxmVZjwdsu,湖南省,2022-09-22 02:18:24,5,8,1,0
adviser_000000789543,姚东,S3,女,26,2021-10-30 23:15:45,mock_15167091242,oO8fw5XGpbDfVzmP8Fxnyqes2J0aiSO7cH,oO8fw54m2hxDABSYuGgor17MPCstJyc0qZ,重庆市,2022-07-31 01:56:11,4,8,0,0
adviser_000000012937,杨红梅,S4|S7,未知,18,2022-06-13 22:52:03,mock_13351791199,oO8fw5mQ8IbJHcAfg362BjMFWsG4Trvw1C,oO8fw5VUz6ghRWkxP5nloJmdFIb1SONX2G,四川省,2021-09-16 10:28:50,5,6,0,1
adviser_000000035219,李丹,S1|S5|S9|S3|S2|S8|S10,未知,20,2021-01-24 07:45:13,mock_14589849944,oO8fw5hAUGIR6WpfNDyqS1Zj42LgPmilE5,oO8fw5PWFLGmiYnVlMOI0E5QUJSptj42KA,青海省,2022-11-26 15:01:40,2,5,1,1
adviser_000000793016,凌萍,S8|S10|S5|S2,男,47,2021-07-18 23:30:39,mock_13950259659,oO8fw5uA5YWpQNDv1MOXS9RUVF0cdrEbf3,oO8fw5IgOFUkYLyrwSMszPVtXopJmZA6lB,安徽省,2022-02-16 06:16:28,3,1,1,0
adviser_000000406279,汪玉梅,S1,男,41,2021-11-20 08:51:53,mock_17187232802,oO8fw5JbQWg2ERXlLG9dqT4A07V86ykp3U,oO8fw54vTi0PlLryIkeUabXS5qFROZV1Wo,湖南省,2023-02-17 00:23:38,4,8,1,0
adviser_000000184790,高雪,S6,未知,43,2021-12-28 03:12:04,mock_13727334230,oO8fw5bzJW9sv8MOViTPalwHXckD4fxnq3,oO8fw5qJ2z0iWsd5ebtXBRIPo9YarOV4cS,江西省,2021-08-12 17:15:56,6,2,0,1
adviser_000000341098,袁敏,S6|S10|S1,女,39,2022-05-27 23:34:53,mock_13762320637,oO8fw5F9NUBZSPlJgy32YMDeVpbHzXjERu,oO8fw5LlAJckFK7Vz5bm4UNM9xZ3WugyGa,河北省,2023-01-10 08:01:33,2,5,0,0
adviser_000000025634,张桂荣,S2|S8|S7|S10|S5|S1,男,37,2021-01-12 09:40:19,mock_14523129991,oO8fw5Jv8hs0GHipAcFaykY5MOt2zdWomw,oO8fw5Iu8JpEGeKQU6kClHMV7jwcdtb1x0,湖北省,2023-01-15 03:56:33,6,2,0,0
adviser_000000136042,黄建华,S3|S7|S4,男,27,2023-05-10 22:24:35,mock_18718044313,oO8fw5swd6i7CSe3ghNlk4UWFB8qvjRnGI,oO8fw5MVW8zU2KP97nRoaDBFygtHvq1Qlx,台湾省,2022-11-28 17:56:17,6,5,1,0
adviser_000000095182,樊丽,S2|S6|S9,女,28,2022-01-03 01:01:26,mock_14989889706,oO8fw5hiBYrm4M3OaDy6e0gqG5Unbj9wC1,oO8fw56tHBpanDKSiesZOJgXQbFrL2Vy9P,江苏省,2022-06-01 03:34:37,2,8,0,0
adviser_000000689170,洪婷婷,S9,男,42,2021-12-06 06:18:18,mock_17081260440,oO8fw585fHvKVgj6FSlQxD4927BUEeimXr,oO8fw5JNgAtsMLp7vHj92UIuqrRPVozOia,重庆市,2021-11-26 22:28:37,1,2,0,0
adviser_000000432517,王颖,S9|S5|S1|S4|S10|S3|S7|S6,男,49,2022-10-30 15:06:48,mock_14566126367,oO8fw5fl7ULZScbzrwmqYIDy6sxRjgp1J2,oO8fw51zhivByn8W0GSXdVDkmFsORq45eH,西藏自治区,2022-05-18 22:16:08,3,4,1,1
adviser_000000813749,段鹏,S4|S3,未知,43,2023-04-12 07:44:22,mock_13231613989,oO8fw5C7sqKOA4afV8D9HndLJmwptMhkU2,oO8fw5HGj1NO2B9aEeM4VWXgdKfFs58ytn,云南省,2021-12-07 03:54:51,4,3,0,1
adviser_000000814590,苏斌,S7|S2|S9|S3|S4|S5|S8|S10|S1,女,19,2023-04-29 21:39:22,mock_18774502380,oO8fw5g5e0YoIOLtA9aXCN681EwhMfKubQ,oO8fw5uJAX0kqzpv8cVheU2a31ZHYnoLjw,山西省,2023-06-26 21:10:58,1,1,0,0
adviser_000000318657,黄阳,S6,女,38,2021-05-14 06:41:30,mock_17049270855,oO8fw5AnR31DMjsazfgUpHX9Wt7Vq2Qr5P,oO8fw5kY17qJvejBaKmVxZStAplIH5od69,陕西省,2022-02-25 20:17:29,4,2,0,1
adviser_000000102973,徐涛,S6|S5|S1|S8|S2,未知,27,2021-09-09 08:06:19,mock_13432038121,oO8fw5YsvqBOfJIGo3PbENmnFd1MlR50Sy,oO8fw5H5ixGJ6tanmTr1b8WMlEdYysQAFp,湖北省,2022-11-11 23:15:24,3,7,0,1
adviser_000000062495,史阳,S8,男,21,2021-07-15 00:42:17,mock_18259495379,oO8fw5JQElbkiCZoMwIYLW3pnXeA2TyRBj,oO8fw5gp9O42ve1InRokxBb5yHC7lrjD08,海南省,2023-06-21 20:54:16,5,8,0,0
adviser_000000912673,龚桂花,S1|S9|S3|S8|S4|S5|S6,男,48,2023-06-24 06:49:26,mock_14755016014,oO8fw5OIG2aiyHN7r0DtcsBo9TE1MJjC6A,oO8fw5gOkhPp1b8doXMr4yfD07FtlaQIRK,云南省,2022-12-26 17:20:25,2,9,0,0
adviser_000000517963,周红,S7|S5|S9|S8|S2|S3,男,49,2023-01-05 22:08:57,mock_13344250987,oO8fw50UzMoJNCjKOnd9cRgHtb8Q6VxEu2,oO8fw5nM963pAexGLFdWlUbfjD5S7XPO12,浙江省,2022-10-19 10:27:38,3,8,0,1
adviser_000000872304,刘玉华,S4|S9,男,25,2022-03-12 16:04:44,mock_18810009474,oO8fw5JsY4ZtnxMmu2fDEpz9kgySidXP5w,oO8fw5mqznSkCR9eHDlwtOsA3TLBEVaUjG,黑龙江省,2022-03-29 13:52:10,6,8,1,1
adviser_000000206154,梁秀梅,S1,未知,41,2023-03-23 09:45:51,mock_14945271618,oO8fw5gaYcHoCvbthRJwAuEdlx7PrkXDIU,oO8fw5UlkreuQPcnvRKBA3mHhE9a8MTW0L,陕西省,2023-01-11 13:31:14,6,9,1,1
adviser_000000716958,刘健,S3|S5|S10|S1|S7,未知,41,2021-04-04 22:13:14,mock_13565231451,oO8fw5zgINAJOwZeyd0SE5oDQ8mWMxhvfK,oO8fw5YsXV1jSaUB8Obn6LkdoI3rPcWKQ2,吉林省,2023-05-13 16:56:27,1,6,1,0
adviser_000000340962,赵军,S2|S8|S10|S1,女,29,2022-05-24 00:34:54,mock_13598443204,oO8fw5HgAMzFObry6sqCfNSlWwURoi54Tj,oO8fw5H7wtZjzpxGayPAvhNcRdmIiV6ble,福建省,2022-01-04 16:19:43,1,8,1,0
adviser_000000183429,张欢,S8|S2|S3|S7|S5,女,49,2023-04-10 18:27:59,mock_14918361115,oO8fw5a9P5OxLilwXpjsqAngWvHY271tSr,oO8fw5psaGRbUTmzWYf6nkeIKAwB08SO91,辽宁省,2022-11-02 10:19:40,5,2,1,0
adviser_000000147852,张磊,S2|S5|S8|S10|S1|S9,男,37,2021-09-12 03:19:57,mock_18585145278,oO8fw5X97s6tVYOvJHpqE1BwR0xeQ45Tky,oO8fw5uB7jJvlVHXItZASgLyw10kOWM2fo,湖北省,2022-05-22 18:32:30,3,6,0,1
adviser_000000365471,王成,S3|S1|S7|S10|S8|S2|S5|S6,男,32,2022-01-23 23:31:31,mock_18633813055,oO8fw5O7nAZFbhDTecSvE4JxRsUr5y1kw9,oO8fw54CO5WiovbnHNZARfItJSw1Uq2X37,河南省,2023-04-13 23:21:36,3,10,0,1
adviser_000000851376,黄婷,S2|S4|S7|S6|S10|S8|S9|S3|S5|S1,女,27,2021-11-09 10:51:22,mock_14939205248,oO8fw50BykdXC6MqaOsDfGI39Ln1uF7tVg,oO8fw5a0lS8JiQ1VP75KT6WXuUkGH9Yre3,湖北省,2023-04-15 03:53:25,1,7,0,0
adviser_000000597234,赵莹,S8|S3|S6|S5|S4|S1|S10,女,39,2022-08-27 23:11:41,mock_18284694387,oO8fw5x1DIbYT2s5aEpS4QjVLuvRnkKhtW,oO8fw5yLfruZa8Uc6B1XFNGdoKJk7xWqvH,澳门特别行政区,2023-05-06 06:52:14,5,1,0,0
adviser_000000248560,王刚,S4,女,31,2023-04-07 20:09:33,mock_17730094385,oO8fw5mq71RG3I9L2r8UDKPNbCgFkx0BoJ,oO8fw50U2VCQFIOLWPHnyimlMA9jfqKYBt,新疆维吾尔自治区,2022-02-08 16:20:23,1,7,0,0
adviser_000000780562,黄玉,S10|S4|S6,未知,48,2022-07-09 09:05:20,mock_13047460869,oO8fw5MCwDlpFK973ImvUzo4AfXedWsqkQ,oO8fw5dAL3GFfVlPyaj6gw5c4oYmBCin2p,新疆维吾尔自治区,2022-05-07 21:16:47,5,6,0,0
adviser_000000287064,马桂荣,S5|S1|S10|S2|S3|S7|S9|S8,女,23,2022-10-26 14:21:04,mock_17227677726,oO8fw5egdIBoJusPjFVOlhZLbTk5p6S98i,oO8fw5MA8Sur62NmyGvphIbtTn4CZBDsYQ,山西省,2021-10-08 02:59:26,4,7,1,0
adviser_000000743851,邓斌,S9|S3,男,38,2023-06-17 11:26:06,mock_17847991793,oO8fw5gjtlGO1pQaIJhesw2DMB4VFkrAUE,oO8fw5izYDhl0gHO5JA6xGBsWSNeqpmKad,云南省,2022-11-09 17:02:51,4,10,0,0
adviser_000000826317,聂鑫,S7|S8|S5|S3|S4|S1|S10|S2|S6,未知,39,2021-07-28 11:51:08,mock_13325322372,oO8fw5EY9LzMjXg2CqmpGdtQ6A1lxyb3v4,oO8fw51cRVEUHAoBxaY8mfpF5eI4tjgihQ,河南省,2023-04-18 17:10:40,2,8,0,1
adviser_000000296405,田燕,S4|S8|S10|S2,女,22,2021-07-01 22:57:54,mock_18625486764,oO8fw5hyYbCZ3LE4HNnXjsGDfeF1UoIgmR,oO8fw5W3M1C7QF5fSZ2yThvcxboiGezU9N,宁夏回族自治区,2022-07-02 17:25:15,6,8,0,0
adviser_000000368754,王颖,S4,女,42,2023-02-05 08:59:49,mock_18350526552,oO8fw5J4Fxbd1r8pTt0hLXzevIHMjDZ9Os,oO8fw54iwhBo1GuObfpn6JZVNkQR7Arsvc,浙江省,2022-09-05 21:44:26,5,9,0,0
adviser_000000286937,张金凤,S8,男,44,2021-05-19 14:32:53,mock_14570141956,oO8fw5BSzjOT6NJquACnI0FWKhlweota8R,oO8fw5wdTnfSg6oy7MBXtkFqb0lzh51GcK,内蒙古自治区,2021-11-06 11:28:04,1,10,0,1
adviser_000000130784,张丹丹,S3|S4|S10|S8|S6|S7,未知,40,2021-10-24 13:21:31,mock_18799599776,oO8fw5RxeHUiMmgINDA1jb7Wsd9rquVFTk,oO8fw5UlWRdFAvP8fhGCJMZYeE1kbzsq6i,广西壮族自治区,2022-03-04 03:42:54,3,1,0,1
adviser_000000437901,孙秀梅,S9|S7|S2|S8|S5|S3|S1,男,36,2022-07-05 21:01:02,mock_15161487415,oO8fw58495OKCZAwMgPh0szXVJ7TxtWuln,oO8fw5m02W4ybPMDTQolkvXgUsuL3nfJi8,陕西省,2022-05-12 10:48:49,4,4,1,0
adviser_000000416735,杨欢,S2|S3|S10|S1,未知,24,2021-10-13 19:09:23,mock_14986194534,oO8fw53TUPnFiQ152kAyaLROv8WE4CuSYt,oO8fw5BGEkj1lF7nqt9poOgQWsdUwHzJA4,辽宁省,2023-03-02 20:37:21,1,9,1,1
adviser_000000251736,杨玉,S9|S7|S2|S6|S1|S4|S5|S10|S3|S8,未知,32,2022-04-23 09:49:49,mock_14997659089,oO8fw5kGLPwgij8nTButsJcpQH15Vdlfxh,oO8fw5VySDOF7mK1unpi6Qgdx2zesGrP3H,上海市,2023-04-20 10:58:51,5,3,1,1
adviser_000000716354,郑志强,S5|S8|S10,未知,40,2022-11-15 08:04:03,mock_17551493021,oO8fw5J0gMihbk4NyV2txH86OvnAK5oqmS,oO8fw5h9SE3MIdfgCtFVA21DeL5KXQ6ips,福建省,2023-01-15 00:06:50,1,4,0,1
adviser_000000951408,唐瑜,S1|S8,男,19,2021-11-20 13:08:58,mock_14720213437,oO8fw5s0JE5hHrPeyIVzkKqmin7Nd1uROD,oO8fw5okOTzR2eiVnyJlPMADGhWbFtNwdY,宁夏回族自治区,2022-02-08 04:21:01,4,9,0,1
adviser_000000528403,杨丽华,S6|S2|S1|S5|S8,男,30,2021-08-22 11:31:53,mock_13856040885,oO8fw5yHct7XrnkZfqGYgb89eAuWQCJ0OD,oO8fw5gdxL36PXK87HNuhrDYwnWQfaj1EU,安徽省,2022-05-01 05:20:28,4,5,1,1
adviser_000000367902,黄淑英,S7,未知,33,2022-01-30 00:46:15,mock_17218935107,oO8fw5Ex5TlWaSq7Pr362wZAip1BtXygcz,oO8fw5dPTf38Cakq6xnj0mXW9DvolLpt21,云南省,2022-12-20 11:21:20,4,8,1,0
adviser_000000074163,谭淑英,S2|S9|S1|S8|S7,未知,44,2023-07-21 11:21:02,mock_18337909973,oO8fw5bXGCeoOU6ipkvfLRjYr1BacQxdHq,oO8fw5CHZBgJA4coLSfFvsQiTRhDM6ytEk,北京市,2021-12-18 07:00:03,2,7,0,0
adviser_000000593842,吴帅,S2|S1|S3|S9|S6|S10|S8|S7|S4|S5,女,50,2023-02-07 07:18:11,mock_17616482605,oO8fw5AQw8EKk9fNIrMdG4X1BSCb2WJqVD,oO8fw5y70psOjB3DaLRFM8eVflcYhNvXqP,河北省,2021-10-10 00:30:46,6,1,1,1
adviser_000000325461,伍丽丽,S4|S7|S3|S2|S6|S10|S1|S5|S8,女,37,2022-05-23 12:19:10,mock_18481576598,oO8fw5rxdZbHGoF5Aiq38O9mS64sUfRtTl,oO8fw5K3H08OJi4FCxEl6IzDohad1c7Grw,台湾省,2021-10-23 08:33:58,2,8,1,1
adviser_000000965274,邓红霞,S2|S6|S3|S9|S4|S1|S10|S7|S5,未知,41,2022-01-19 14:22:34,mock_15130202153,oO8fw58BwZ2JCpRn6lozDkgditOFsIPyr7,oO8fw55QNLexG9DnUqjvgCIa46rltTPRA1,四川省,2021-10-05 12:33:36,2,2,0,1
adviser_000000978061,李兰英,S9|S8|S7|S4|S6|S3|S5,女,27,2023-03-25 07:41:07,mock_18744224254,oO8fw5oWrztV9EHxb7lCSfwivOhGaYkI2T,oO8fw5lApwF1mzNLOW0s65gq8t7iGDEnMh,安徽省,2023-02-07 23:12:34,6,4,1,0
adviser_000000340786,沈坤,S4|S1|S2|S6|S7,男,24,2022-05-04 08:08:36,mock_18263276362,oO8fw5rP6Sv0JnVCa1Z4GU9RlwXmNkqsuI,oO8fw5u7B4abezUy1FjNSOqR3AEX8wZGm9,天津市,2022-11-13 19:16:16,1,1,0,0
adviser_000000158609,王燕,S5,男,29,2023-01-17 16:42:12,mock_13416191432,oO8fw5tM3690njovplSYdViwBhcNFgrux2,oO8fw5cW7AgyFjh8KJl6HLBXuDftSsPaV4,广西壮族自治区,2022-09-22 04:48:42,4,3,0,0
adviser_000000607928,常超,S3|S5|S10|S4|S8,男,30,2022-12-11 20:33:44,mock_17687058531,oO8fw5dKShNptfcwqA2uJs3m9CE8Pio6vG,oO8fw5iULbG1TD2HXwfRylMSJhoIkpqt7x,澳门特别行政区,2023-07-23 23:15:54,2,3,1,1
adviser_000000728046,周俊,S3|S6|S9,女,45,2023-01-16 08:18:02,mock_18636555703,oO8fw55FY9HylimbvuQJkeI3MqN6XKhtg7,oO8fw5jhRtcu7Cn6xlgYzEkPfH1aVFymI8,宁夏回族自治区,2023-04-30 13:49:22,4,4,1,0
adviser_000000695201,毛雪,S4|S10|S7,未知,45,2021-11-07 07:26:21,mock_13529902105,oO8fw5xkEimdaVTw7tNzoBXU0rCOsfADYp,oO8fw5DUQkqXS0KJNdEjZPy2vtOWCalmg6,广东省,2022-05-12 02:08:58,4,2,1,1
adviser_000000432806,沈博,S7|S10|S2|S5|S3|S4|S6|S1|S9,未知,23,2020-11-24 11:39:37,mock_13471898218,oO8fw5VMU95DL3kgO8T0zH1puansRFovIw,oO8fw5758Z6VnMWtOdDjLaQfUwh9yIFRmx,澳门特别行政区,2023-05-03 12:21:41,2,5,0,1
adviser_000000524896,谢婷婷,S3|S6|S8|S9|S1|S7|S5,男,34,2022-01-12 11:14:40,mock_18336120001,oO8fw59KJHhde2IYaXcZkNomrTAtWpP1L7,oO8fw5NtniyDJZpHluE8faKv2oSkYjzQGR,新疆维吾尔自治区,2022-11-25 07:10:01,4,8,0,1
adviser_000000473968,张军,S6|S1|S5|S7|S3|S4|S10,男,37,2022-03-26 04:39:07,mock_13645093776,oO8fw5WpinYrxXNj1eVztQ9vuTkPOf4sKw,oO8fw5hUolcn56kPHKFv8f4xWGtQem7V0Y,海南省,2022-03-30 19:19:17,4,6,1,0
adviser_000000970462,龚秀华,S6|S9|S5|S4|S8|S2|S7|S10|S1,女,45,2023-02-16 02:08:37,mock_13080829709,oO8fw5fOAEcCkVFpJ19XI8LNoeTmuMvlDh,oO8fw590o3xtZ5BKgDicIFYVSlzPvhAnaW,湖南省,2023-04-27 02:47:36,2,10,1,0
adviser_000000493567,张桂兰,S9,男,34,2023-06-21 11:30:51,mock_13875542041,oO8fw5hBjcvMF9WugK8TEoeHxU2ZmbfR74,oO8fw5FSPMKx4eydiWo38EQ0XYvVJTasCm,湖北省,2022-05-03 03:09:57,2,9,1,1
adviser_000000068392,陈彬,S3|S8|S4|S9|S6|S10|S1,未知,27,2020-11-27 03:47:11,mock_17895313898,oO8fw5ZPKfIwQuh6NcB2gmq8WEpoyzCYGF,oO8fw5hLuyYBteFUasNn18JDRkW5M0S79C,湖南省,2023-02-01 14:22:44,2,8,0,0
